GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AOT001,APP001,APP002,APP003,APP004
"G3400130","1880","New Jersey","340","Essex","0130","Essex","12","130",189929,185176,4727,14,12
"G3400150","1880","New Jersey","340","Gloucester","0150","Gloucester","12","150",25886,24742,1144,0,0
"G3400170","1880","New Jersey","340","Hudson","0170","Hudson","12","170",187944,186248,1655,31,10
"G3400190","1880","New Jersey","340","Hunterdon","0190","Hunterdon","12","190",38570,38018,552,0,0
"G3400210","1880","New Jersey","340","Mercer","0210","Mercer","12","210",58061,54828,3230,3,0
"G3400230","1880","New Jersey","340","Middlesex","0230","Middlesex","12","230",52286,50657,1625,3,1
"G3400250","1880","New Jersey","340","Monmouth","0250","Monmouth","12","250",55538,52062,3461,0,15
"G3400270","1880","New Jersey","340","Morris","0270","Morris","12","270",50861,50049,810,2,0
"G3400290","1880","New Jersey","340","Ocean","0290","Ocean","12","290",14455,14357,98,0,0
"G3400310","1880","New Jersey","340","Passaic","0310","Passaic","12","310",68860,67758,1077,17,8
"G3400330","1880","New Jersey","340","Salem","0330","Salem","12","330",24579,21810,2769,0,0
"G3400350","1880","New Jersey","340","Somerset","0350","Somerset","12","350",27162,25500,1659,0,3
"G3400370","1880","New Jersey","340","Sussex","0370","Sussex","12","370",23539,23365,174,0,0
"G3400390","1880","New Jersey","340","Union","0390","Union","12","390",55571,53624,1939,0,8
"G3400410","1880","New Jersey","340","Warren","0410","Warren","12","410",36589,36233,356,0,0
"G3550035","1880","New Mexico Territory","355","Bernalillo","0035","Bernalillo","66","10",17225,12514,210,2,4499
"G3550075","1880","New Mexico Territory","355","Colfax","0075","Colfax","66","70",3398,3375,6,0,17
"G3550115","1880","New Mexico Territory","355","Dona Ana","0115","Dona Ana","66","130",7612,7537,27,5,43
"G3550155","1880","New Mexico Territory","355","Grant","0155","Grant","66","170",4539,4404,86,40,9
"G3550195","1880","New Mexico Territory","355","Lincoln","0195","Lincoln","66","270",2513,2448,60,2,3
"G3550255","1880","New Mexico Territory","355","Mora","0255","Mora","66","330",9751,9423,242,0,86
"G3550315","1880","New Mexico Territory","355","Rio Arriba","0315","Rio Arriba","66","390",11023,10215,14,0,794
"G3550395","1880","New Mexico Territory","355","San Miguel","0395","San Miguel","66","470",20638,20439,90,6,103
"G3550435","1880","New Mexico Territory","355","Santa Fe","0435","Santa Fe","66","490",10867,10388,168,2,309
"G3550475","1880","New Mexico Territory","355","Socorro","0475","Socorro","66","530",7875,7804,51,0,20
"G3550495","1880","New Mexico Territory","355","Taos","0495","Taos","66","550",11029,10401,36,0,592
"G3550555","1880","New Mexico Territory","355","Valencia","0555","Valencia","66","610",13095,9773,25,0,3297
"G3600010","1880","New York","360","Albany","0010","Albany","13","10",154890,153510,1367,3,10
"G3600030","1880","New York","360","Allegany","0030","Allegany","13","30",41810,41433,377,0,0
"G3600070","1880","New York","360","Broome","0070","Broome","13","70",49483,48890,585,0,8
"G3600090","1880","New York","360","Cattaraugus","0090","Cattaraugus","13","90",55806,55520,248,0,38
"G3600110","1880","New York","360","Cayuga","0110","Cayuga","13","110",65081,64384,687,1,9
"G3600130","1880","New York","360","Chautauqua","0130","Chautauqua","13","130",65342,65178,158,0,6
"G3600150","1880","New York","360","Chemung","0150","Chemung","13","150",43065,42098,954,0,13
"G3600170","1880","New York","360","Chenango","0170","Chenango","13","170",39891,39605,286,0,0
"G3600190","1880","New York","360","Clinton","0190","Clinton","13","190",50897,50710,171,0,16
"G3600210","1880","New York","360","Columbia","0210","Columbia","13","210",47928,46708,1219,1,0
"G3600230","1880","New York","360","Cortland","0230","Cortland","13","230",25825,25732,93,0,0
"G3600250","1880","New York","360","Delaware","0250","Delaware","13","250",42721,42493,227,0,1
"G3600270","1880","New York","360","Dutchess","0270","Dutchess","13","270",79184,77068,2112,1,3
"G3600290","1880","New York","360","Erie","0290","Erie","13","290",219884,218757,975,6,146
"G3600310","1880","New York","360","Essex","0310","Essex","13","310",34515,34392,112,0,11
"G3600330","1880","New York","360","Franklin","0330","Franklin","13","330",32390,32351,37,0,2
"G3600350","1880","New York","360","Fulton","0350","Fulton","13","350",30985,30707,272,0,6
"G3600370","1880","New York","360","Genesee","0370","Genesee","13","370",32806,32652,151,0,3
"G3600390","1880","New York","360","Greene","0390","Greene","13","390",32695,31966,729,0,0
"G3600410","1880","New York","360","Hamilton","0410","Hamilton","13","410",3923,3906,0,0,17
"G3600430","1880","New York","360","Herkimer","0430","Herkimer","13","430",42669,42491,178,0,0
"G3600450","1880","New York","360","Jefferson","0450","Jefferson","13","450",66103,65888,208,0,7
"G3600470","1880","New York","360","Kings","0470","Kings","13","470",599495,590201,9153,121,20
"G3600490","1880","New York","360","Lewis","0490","Lewis","13","490",31416,31324,76,0,16
"G3600510","1880","New York","360","Livingston","0510","Livingston","13","510",39562,39269,293,0,0
"G3600530","1880","New York","360","Madison","0530","Madison","13","530",44112,43646,375,0,91
"G3600550","1880","New York","360","Monroe","0550","Monroe","13","550",144903,144149,740,4,10
"G3600570","1880","New York","360","Montgomery","0570","Montgomery","13","570",38315,37997,318,0,0
"G3600610","1880","New York","360","New York","0610","New York","13","610",1206299,1185843,19663,747,46
"G3600630","1880","New York","360","Niagara","0630","Niagara","13","630",54173,53756,399,0,18
"G3600650","1880","New York","360","Oneida","0650","Oneida","13","650",115475,114837,578,0,60
"G3600670","1880","New York","360","Onondaga","0670","Onondaga","13","670",117893,116999,876,0,18
"G3600690","1880","New York","360","Ontario","0690","Ontario","13","690",49541,48938,594,0,9
"G3600710","1880","New York","360","Orange","0710","Orange","13","710",88220,85420,2790,2,8
"G3600730","1880","New York","360","Orleans","0730","Orleans","13","730",30128,29904,224,0,0
"G3600750","1880","New York","360","Oswego","0750","Oswego","13","750",77911,77646,247,3,15
"G3600770","1880","New York","360","Otsego","0770","Otsego","13","770",51397,51178,218,0,1
"G3600790","1880","New York","360","Putnam","0790","Putnam","13","790",15181,14994,187,0,0
"G3600810","1880","New York","360","Queens","0810","Queens","13","810",90574,86743,3801,0,30
"G3600830","1880","New York","360","Rensselaer","0830","Rensselaer","13","830",115328,114381,939,4,4
"G3600850","1880","New York","360","Richmond","0850","Richmond","13","850",38991,38054,932,1,4
"G3600870","1880","New York","360","Rockland","0870","Rockland","13","870",27690,26874,816,0,0
"G3600890","1880","New York","360","St Lawrence","0890","St Lawrence","13","890",85997,85866,101,0,30
"G3600910","1880","New York","360","Saratoga","0910","Saratoga","13","910",55156,54404,739,2,11
"G3600930","1880","New York","360","Schenectady","0930","Schenectady","13","930",23538,23375,163,0,0
"G3600950","1880","New York","360","Schoharie","0950","Schoharie","13","950",32910,32427,463,0,20
"G3600970","1880","New York","360","Schuyler","0970","Schuyler","13","970",18842,18647,195,0,0
"G3600990","1880","New York","360","Seneca","0990","Seneca","13","990",29278,29035,242,0,1
"G3601010","1880","New York","360","Steuben","1010","Steuben","13","1010",77586,77118,467,0,1
"G3601030","1880","New York","360","Suffolk","1030","Suffolk","13","1030",53888,51426,2399,1,62
"G3601050","1880","New York","360","Sullivan","1050","Sullivan","13","1050",32491,32407,84,0,0
"G3601070","1880","New York","360","Tioga","1070","Tioga","13","1070",32673,32228,445,0,0
"G3601090","1880","New York","360","Tompkins","1090","Tompkins","13","1090",34445,33980,463,1,1
"G3601110","1880","New York","360","Ulster","1110","Ulster","13","1110",85838,84465,1371,2,0
"G3601130","1880","New York","360","Warren","1130","Warren","13","1130",25179,25115,49,0,15
"G3601150","1880","New York","360","Washington","1150","Washington","13","1150",47871,47523,340,2,6
"G3601170","1880","New York","360","Wayne","1170","Wayne","13","1170",51700,51300,394,0,6
"G3601190","1880","New York","360","Westchester","1190","Westchester","13","1190",108988,106364,2585,24,15
"G3601210","1880","New York","360","Wyoming","1210","Wyoming","13","1210",30907,30809,98,0,0
"G3601230","1880","New York","360","Yates","1230","Yates","13","1230",21087,20941,141,0,5
"G3700010","1880","North Carolina","370","Alamance","0010","Alamance","47","10",14613,9997,4613,0,3
"G3700030","1880","North Carolina","370","Alexander","0030","Alexander","47","30",8355,7458,897,0,0
"G3700050","1880","North Carolina","370","Alleghany","0050","Alleghany","47","50",5486,4967,519,0,0
"G3700070","1880","North Carolina","370","Anson","0070","Anson","47","70",17994,8790,9204,0,0
"G3700090","1880","North Carolina","370","Ashe","0090","Ashe","47","90",14437,13471,963,0,3
"G3700130","1880","North Carolina","370","Beaufort","0130","Beaufort","47","130",17474,10022,7452,0,0
"G3700150","1880","North Carolina","370","Bertie","0150","Bertie","47","150",16399,6815,9584,0,0
"G3700170","1880","North Carolina","370","Bladen","0170","Bladen","47","170",16158,7598,8560,0,0
"G3700190","1880","North Carolina","370","Brunswick","0190","Brunswick","47","190",9389,5337,4052,0,0
"G3700210","1880","North Carolina","370","Buncombe","0210","Buncombe","47","210",21909,18422,3476,0,11
"G3700230","1880","North Carolina","370","Burke","0230","Burke","47","230",12809,10088,2721,0,0
"G3700250","1880","North Carolina","370","Cabarrus","0250","Cabarrus","47","250",14964,9849,5115,0,0
"G3700270","1880","North Carolina","370","Caldwell","0270","Caldwell","47","270",10291,8691,1599,0,1
"G3700290","1880","North Carolina","370","Camden","0290","Camden","47","290",6274,3791,2471,0,12
"G3700310","1880","North Carolina","370","Carteret","0310","Carteret","47","310",9784,7107,2676,1,0
"G3700330","1880","North Carolina","370","Caswell","0330","Caswell","47","330",17825,7169,10656,0,0
"G3700350","1880","North Carolina","370","Catawba","0350","Catawba","47","350",14946,12469,2477,0,0
"G3700370","1880","North Carolina","370","Chatham","0370","Chatham","47","370",23453,15500,7953,0,0
"G3700390","1880","North Carolina","370","Cherokee","0390","Cherokee","47","390",8182,7796,288,0,98
"G3700410","1880","North Carolina","370","Chowan","0410","Chowan","47","410",7900,3633,4267,0,0
"G3700430","1880","North Carolina","370","Clay","0430","Clay","47","430",3316,3175,141,0,0
"G3700450","1880","North Carolina","370","Cleveland","0450","Cleveland","47","450",16571,13700,2871,0,0
"G3700470","1880","North Carolina","370","Columbus","0470","Columbus","47","470",14439,8926,5513,0,0
"G3700490","1880","North Carolina","370","Craven","0490","Craven","47","490",19729,6664,13064,0,1
"G3700510","1880","North Carolina","370","Cumberland","0510","Cumberland","47","510",23836,12594,11241,0,1
"G3700530","1880","North Carolina","370","Currituck","0530","Currituck","47","530",6476,4495,1981,0,0
"G3700550","1880","North Carolina","370","Dare","0550","Dare","47","550",3243,2875,368,0,0
"G3700570","1880","North Carolina","370","Davidson","0570","Davidson","47","570",20333,16341,3992,0,0
"G3700590","1880","North Carolina","370","Davie","0590","Davie","47","590",11096,7770,3326,0,0
"G3700610","1880","North Carolina","370","Duplin","0610","Duplin","47","610",18773,10587,8186,0,0
"G3700650","1880","North Carolina","370","Edgecombe","0650","Edgecombe","47","650",26181,7968,18213,0,0
"G3700670","1880","North Carolina","370","Forsyth","0670","Forsyth","47","670",18070,13441,4629,0,0
"G3700690","1880","North Carolina","370","Franklin","0690","Franklin","47","690",20829,9476,11353,0,0
"G3700710","1880","North Carolina","370","Gaston","0710","Gaston","47","710",14254,10188,4066,0,0
"G3700730","1880","North Carolina","370","Gates","0730","Gates","47","730",8897,4973,3924,0,0
"G3700750","1880","North Carolina","370","Graham","0750","Graham","47","750",2335,2123,23,0,189
"G3700770","1880","North Carolina","370","Granville","0770","Granville","47","770",31286,13603,17679,0,4
"G3700790","1880","North Carolina","370","Greene","0790","Greene","47","790",10037,4652,5385,0,0
"G3700810","1880","North Carolina","370","Guilford","0810","Guilford","47","810",23585,16885,6700,0,0
"G3700830","1880","North Carolina","370","Halifax","0830","Halifax","47","830",30300,9137,21162,0,1
"G3700850","1880","North Carolina","370","Harnett","0850","Harnett","47","850",10862,7092,3770,0,0
"G3700870","1880","North Carolina","370","Haywood","0870","Haywood","47","870",10271,9787,484,0,0
"G3700890","1880","North Carolina","370","Henderson","0890","Henderson","47","890",10281,8893,1388,0,0
"G3700910","1880","North Carolina","370","Hertford","0910","Hertford","47","910",11843,5122,6721,0,0
"G3700950","1880","North Carolina","370","Hyde","0950","Hyde","47","950",7765,4424,3341,0,0
"G3700970","1880","North Carolina","370","Iredell","0970","Iredell","47","970",22675,16752,5913,0,10
"G3700990","1880","North Carolina","370","Jackson","0990","Jackson","47","990",7343,6591,375,0,377
"G3701010","1880","North Carolina","370","Johnston","1010","Johnston","47","1010",23461,15996,7465,0,0
"G3701030","1880","North Carolina","370","Jones","1030","Jones","47","1030",7491,3212,4279,0,0
"G3701070","1880","North Carolina","370","Lenoir","1070","Lenoir","47","1070",15344,7277,8067,0,0
"G3701090","1880","North Carolina","370","Lincoln","1090","Lincoln","47","1090",11061,8180,2881,0,0
"G3701110","1880","North Carolina","370","McDowell","1110","Mcdowell","47","1110",9836,7939,1897,0,0
"G3701130","1880","North Carolina","370","Macon","1130","Macon","47","1130",8064,7395,656,0,13
"G3701150","1880","North Carolina","370","Madison","1150","Madison","47","1150",12810,12351,459,0,0
"G3701170","1880","North Carolina","370","Martin","1170","Martin","47","1170",13140,6661,6479,0,0
"G3701190","1880","North Carolina","370","Mecklenburg","1190","Mecklenburg","47","1190",34175,17922,16241,0,12
"G3701210","1880","North Carolina","370","Mitchell","1210","Mitchell","47","1210",9435,8932,503,0,0
"G3701230","1880","North Carolina","370","Montgomery","1230","Montgomery","47","1230",9374,6857,2517,0,0
"G3701250","1880","North Carolina","370","Moore","1250","Moore","47","1250",16821,11485,5332,0,4
"G3701270","1880","North Carolina","370","Nash","1270","Nash","47","1270",17731,9417,8314,0,0
"G3701290","1880","North Carolina","370","New Hanover","1290","New Hanover","47","1290",21376,8159,13217,0,0
"G3701310","1880","North Carolina","370","Northampton","1310","Northampton","47","1310",20032,7987,12045,0,0
"G3701330","1880","North Carolina","370","Onslow","1330","Onslow","47","1330",9829,6600,3229,0,0
"G3701350","1880","North Carolina","370","Orange","1350","Orange","47","1350",23698,14555,9143,0,0
"G3701370","1880","North Carolina","370","Pamlico","1370","Pamlico","47","1370",6323,4207,2116,0,0
"G3701390","1880","North Carolina","370","Pasquotank","1390","Pasquotank","47","1390",10369,4855,5514,0,0
"G3701410","1880","North Carolina","370","Pender","1410","Pender","47","1410",12468,5509,6957,0,2
"G3701430","1880","North Carolina","370","Perquimans","1430","Perquimans","47","1430",9466,4795,4671,0,0
"G3701450","1880","North Carolina","370","Person","1450","Person","47","1450",13719,7206,6513,0,0
"G3701470","1880","North Carolina","370","Pitt","1470","Pitt","47","1470",21794,10704,11088,0,2
"G3701490","1880","North Carolina","370","Polk","1490","Polk","47","1490",5062,3918,1144,0,0
"G3701510","1880","North Carolina","370","Randolph","1510","Randolph","47","1510",20836,17758,3078,0,0
"G3701530","1880","North Carolina","370","Richmond","1530","Richmond","47","1530",18245,8141,10104,0,0
"G3701550","1880","North Carolina","370","Robeson","1550","Robeson","47","1550",23880,11942,11938,0,0
"G3701570","1880","North Carolina","370","Rockingham","1570","Rockingham","47","1570",21744,12431,9313,0,0
"G3701590","1880","North Carolina","370","Rowan","1590","Rowan","47","1590",19965,13621,6339,0,5
"G3701610","1880","North Carolina","370","Rutherford","1610","Rutherford","47","1610",15198,11910,3255,0,33
"G3701630","1880","North Carolina","370","Sampson","1630","Sampson","47","1630",22894,13347,9540,0,7
"G3701670","1880","North Carolina","370","Stanly","1670","Stanly","47","1670",10505,9166,1339,0,0
"G3701690","1880","North Carolina","370","Stokes","1690","Stokes","47","1690",15353,11730,3623,0,0
"G3701710","1880","North Carolina","370","Surry","1710","Surry","47","1710",15302,13227,2075,0,0
"G3701730","1880","North Carolina","370","Swain","1730","Swain","47","1730",3784,3234,109,0,441
"G3701750","1880","North Carolina","370","Transylvania","1750","Transylvania","47","1750",5340,4823,517,0,0
"G3701770","1880","North Carolina","370","Tyrrell","1770","Tyrrell","47","1770",4545,3110,1435,0,0
"G3701790","1880","North Carolina","370","Union","1790","Union","47","1790",18056,13520,4536,0,0
"G3701830","1880","North Carolina","370","Wake","1830","Wake","47","1830",47939,24289,23650,0,0
"G3701850","1880","North Carolina","370","Warren","1850","Warren","47","1850",22619,6386,16233,0,0
"G3701870","1880","North Carolina","370","Washington","1870","Washington","47","1870",8928,4554,4374,0,0
