GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AWS001,AWT001,AWU001,AWW001,AWW002,AWW003,AWW004
"G4802690","1900","Texas","480","King","2690","King","49","2690",490,480232,1609,755670,27990,4760,855044
"G4802710","1900","Texas","480","Kinney","2710","Kinney","49","2710",2447,579274,1543,736460,40150,12610,636329
"G4802750","1900","Texas","480","Knox","2750","Knox","49","2750",2322,449229,45706,907700,89000,45760,624804
"G4802770","1900","Texas","480","Lamar","2770","Lamar","49","2770",48627,427781,300036,7124050,1589200,425690,1718583
"G4802790","1900","Texas","480","Lamb","2790","Lamb","49","2790",31,158520,370,207090,21510,1290,242262
"G4802810","1900","Texas","480","Lampasas","2810","Lampasas","49","2810",8625,529519,62188,2016750,339940,115130,1273344
"G4802830","1900","Texas","480","La Salle","2830","La Salle","49","2830",2303,1121228,4039,2086920,124370,14980,1228543
"G4802850","1900","Texas","480","Lavaca","2850","Lavaca","49","2850",28121,519630,177377,6840010,1162090,279070,1417945
"G4802870","1900","Texas","480","Lee","2870","Lee","49","2870",14595,300900,94695,2305450,548380,152980,687084
"G4802890","1900","Texas","480","Leon","2890","Leon","49","2890",18072,304330,112273,1369100,458770,111850,735573
"G4802910","1900","Texas","480","Liberty","2910","Liberty","49","2910",8102,197837,45489,1074090,238030,60420,613054
"G4802930","1900","Texas","480","Limestone","2930","Limestone","49","2930",32573,434448,273432,6045150,1209560,374760,1577419
"G4802950","1900","Texas","480","Lipscomb","2950","Lipscomb","49","2950",790,471918,11213,565080,61590,24820,869188
"G4802970","1900","Texas","480","Live Oak","2970","Live Oak","49","2970",2268,637880,18521,1676490,163340,27180,971072
"G4802990","1900","Texas","480","Llano","2990","Llano","49","2990",7301,513396,37309,1815050,268040,85320,1076626
"G4803010","1900","Texas","480","Loving","3010","Loving","49","3010",33,727108,0,400410,16550,7550,568406
"G4803030","1900","Texas","480","Lubbock","3030","Lubbock","49","3030",293,446680,3768,415400,41810,12520,739138
"G4803050","1900","Texas","480","Lynn","3050","Lynn","49","3050",17,259371,246,183680,5850,1850,186453
"G4803070","1900","Texas","480","McCulloch","3070","Mcculloch","49","3070",3960,661324,27411,2171390,151560,56000,1108980
"G4803090","1900","Texas","480","McLennan","3090","Mclennan","49","3090",59772,571345,385672,12152210,2149450,596710,2103816
"G4803110","1900","Texas","480","McMullen","3110","Mcmullen","49","3110",1024,504378,2859,880270,49870,8970,458696
"G4803130","1900","Texas","480","Madison","3130","Madison","49","3130",10432,191771,70790,877700,333010,81880,529673
"G4803150","1900","Texas","480","Marion","3150","Marion","49","3150",10754,116093,49775,265790,127920,40460,191185
"G4803170","1900","Texas","480","Martin","3170","Martin","49","3170",332,591948,203,554420,13100,3125,811342
"G4803190","1900","Texas","480","Mason","3190","Mason","49","3190",5573,647469,31437,1948850,342010,69610,1239175
"G4803210","1900","Texas","480","Matagorda","3210","Matagorda","49","3210",6097,349072,44145,2316060,221700,55290,947530
"G4803230","1900","Texas","480","Maverick","3230","Maverick","49","3230",4066,955313,7099,1692700,26600,7220,1099888
"G4803250","1900","Texas","480","Medina","3250","Medina","49","3250",7783,748137,81366,2338690,382320,101940,894374
"G4803270","1900","Texas","480","Menard","3270","Menard","49","3270",2011,672965,7597,1461460,99090,30700,1214266
"G4803290","1900","Texas","480","Midland","3290","Midland","49","3290",1741,898047,897,692220,74760,9365,1199422
"G4803310","1900","Texas","480","Milam","3310","Milam","49","3310",39666,490726,291362,7031970,1244080,374230,1620963
"G4803330","1900","Texas","480","Mills","3330","Mills","49","3330",7851,336180,61650,1346730,235540,100270,716037
"G4803350","1900","Texas","480","Mitchell","3350","Mitchell","49","3350",2855,946607,17334,1879870,104340,23630,1283983
"G4803370","1900","Texas","480","Montague","3370","Montague","49","3370",24800,520329,210634,3913440,784940,286800,1615188
"G4803390","1900","Texas","480","Montgomery","3390","Montgomery","49","3390",17067,173243,71089,1035940,357670,104500,463458
"G4803410","1900","Texas","480","Moore","3410","Moore","49","3410",209,115494,1708,155450,20370,5120,231279
"G4803430","1900","Texas","480","Morris","3430","Morris","49","3430",8220,102903,49560,506100,213850,53700,256431
"G4803450","1900","Texas","480","Motley","3450","Motley","49","3450",1257,924565,8432,1435040,87500,17610,1454603
"G4803470","1900","Texas","480","Nacogdoches","3470","Nacogdoches","49","3470",24663,344707,140247,1642210,645890,159080,788853
"G4803490","1900","Texas","480","Navarro","3490","Navarro","49","3490",43374,496675,301290,8004790,1402970,466680,2082765
"G4803510","1900","Texas","480","Newton","3510","Newton","49","3510",7282,109182,22397,274000,70710,14480,265982
"G4803530","1900","Texas","480","Nolan","3530","Nolan","49","3530",2611,390372,179640,890480,110920,22250,626504
"G4803550","1900","Texas","480","Nueces","3550","Nueces","49","3550",10439,1611053,21750,4733780,318560,52310,2360490
"G4803570","1900","Texas","480","Ochiltree","3570","Ochiltree","49","3570",267,156599,2602,270580,37740,9370,260055
"G4803590","1900","Texas","480","Oldham","3590","Oldham","49","3590",349,578246,11519,849040,27480,2030,772383
"G4803610","1900","Texas","480","Orange","3610","Orange","49","3610",5905,78128,14530,440630,108440,29560,217898
"G4803630","1900","Texas","480","Palo Pinto","3630","Palo Pinto","49","3630",12291,461755,168792,2100820,335320,118000,1014893
"G4803650","1900","Texas","480","Panola","3650","Panola","49","3650",21404,337713,140931,1151360,547390,126150,541682
"G4803670","1900","Texas","480","Parker","3670","Parker","49","3670",25823,512809,193912,4027910,869350,323560,1537967
"G4803690","1900","Texas","480","Parmer","3690","Parmer","49","3690",34,450000,350,894000,6000,500,402887
"G4803710","1900","Texas","480","Pecos","3710","Pecos","49","3710",2360,2158547,5346,1447610,60570,26280,1794597
"G4803730","1900","Texas","480","Polk","3730","Polk","49","3730",14447,174461,49924,652820,230650,70490,418746
"G4803750","1900","Texas","480","Potter","3750","Potter","49","3750",1820,684304,7414,1054220,76500,18170,968232
"G4803770","1900","Texas","480","Presidio","3770","Presidio","49","3770",3673,711715,2497,755170,42100,12920,743857
"G4803790","1900","Texas","480","Rains","3790","Rains","49","3790",6127,92638,44030,633710,161890,61520,332650
"G4803810","1900","Texas","480","Randall","3810","Randall","49","3810",963,577396,8278,771710,108450,19260,762873
"G4803870","1900","Texas","480","Red River","3870","Red River","49","3870",29893,252910,148132,2580190,529140,179360,1146888
"G4803890","1900","Texas","480","Reeves","3890","Reeves","49","3890",1847,896268,8017,1089640,51570,11230,964463
"G4803910","1900","Texas","480","Refugio","3910","Refugio","49","3910",1641,479123,35870,2326590,78350,10930,1045350
"G4803930","1900","Texas","480","Roberts","3930","Roberts","49","3930",620,401372,3576,460660,30580,9370,741323
"G4803950","1900","Texas","480","Robertson","3950","Robertson","49","3950",31480,339470,202367,3460280,882270,276690,1035710
"G4803970","1900","Texas","480","Rockwall","3970","Rockwall","49","3970",8531,80411,64281,2235670,369450,116300,400638
"G4803990","1900","Texas","480","Runnels","3990","Runnels","49","3990",5379,840730,47595,2495330,256070,75880,1426199
"G4804010","1900","Texas","480","Rusk","4010","Rusk","49","4010",26099,393749,181590,1541250,632780,174110,904084
"G4804030","1900","Texas","480","Sabine","4030","Sabine","49","4030",6394,111110,37015,389500,157030,33010,205092
"G4804050","1900","Texas","480","San Augustine","4050","San Augustine","49","4050",8434,135465,51019,514760,180270,42900,261348
"G4804070","1900","Texas","480","San Jacinto","4070","San Jacinto","49","4070",10277,120702,46916,625190,182020,56470,362953
"G4804090","1900","Texas","480","San Patricio","4090","San Patricio","49","4090",2372,402004,12110,1304990,85870,20780,598783
"G4804110","1900","Texas","480","San Saba","4110","San Saba","49","4110",7569,568815,47042,2111590,321710,103930,1353742
"G4804130","1900","Texas","480","Schleicher","4130","Schleicher","49","4130",515,730179,1177,895000,52520,18180,1109771
"G4804150","1900","Texas","480","Scurry","4150","Scurry","49","4150",4158,702776,38144,1253330,140320,64300,1030826
"G4804170","1900","Texas","480","Shackelford","4170","Shackelford","49","4170",2461,677520,34710,2326560,175030,46290,1579310
"G4804190","1900","Texas","480","Shelby","4190","Shelby","49","4190",20452,291568,113096,1132980,539200,120390,607583
"G4804210","1900","Texas","480","Sherman","4210","Sherman","49","4210",104,195315,2880,303940,40150,9020,710520
"G4804230","1900","Texas","480","Smith","4230","Smith","49","4230",37370,379740,221102,2340330,920640,225560,924618
"G4804250","1900","Texas","480","Somervell","4250","Somervell","49","4250",3498,74940,27303,415080,72490,36160,185755
"G4804270","1900","Texas","480","Starr","4270","Starr","49","4270",11469,1005065,11266,1378570,111700,14860,682749
"G4804290","1900","Texas","480","Stephens","4290","Stephens","49","4290",6466,517645,58135,1661510,216500,101360,1041168
"G4804310","1900","Texas","480","Sterling","4310","Sterling","49","4310",1127,425655,3429,1004650,67400,26330,657410
"G4804330","1900","Texas","480","Stonewall","4330","Stonewall","49","4330",2183,468448,19035,680390,61020,24250,710906
"G4804350","1900","Texas","480","Sutton","4350","Sutton","49","4350",1727,928178,1367,1121830,51710,17660,1266889
"G4804370","1900","Texas","480","Swisher","4370","Swisher","49","4370",1227,447922,16210,725680,80250,24010,692855
"G4804390","1900","Texas","480","Tarrant","4390","Tarrant","49","4390",52376,513502,242952,8760350,1445540,465530,1978399
"G4804410","1900","Texas","480","Taylor","4410","Taylor","49","4410",10499,516777,79699,2280220,296380,119790,890349
"G4804450","1900","Texas","480","Terry","4450","Terry","49","4450",48,287840,115,322540,1300,1300,260571
"G4804470","1900","Texas","480","Throckmorton","4470","Throckmorton","49","4470",1750,634660,30514,2116050,103010,36350,1046104
"G4804490","1900","Texas","480","Titus","4490","Titus","49","4490",12292,151881,78935,899480,278310,85250,427775
"G4804510","1900","Texas","480","Tom Green","4510","Tom Green","49","4510",6804,1146491,20862,2330390,148380,45150,1689680
"G4804530","1900","Texas","480","Travis","4530","Travis","49","4530",47386,467950,203715,8985150,1570070,422060,1560964
"G4804550","1900","Texas","480","Trinity","4550","Trinity","49","4550",10976,104190,41221,379570,187760,52880,410623
"G4804570","1900","Texas","480","Tyler","4570","Tyler","49","4570",11899,322969,33671,408620,177010,43460,270111
"G4804590","1900","Texas","480","Upshur","4590","Upshur","49","4590",16266,241312,108107,929710,362780,121430,499910
"G4804610","1900","Texas","480","Upton","4610","Upton","49","4610",48,902592,85,936970,7880,8250,678436
"G4804630","1900","Texas","480","Uvalde","4630","Uvalde","49","4630",4647,940462,13851,2045860,161900,29680,1178841
"G4804650","1900","Texas","480","Val Verde","4650","Val Verde","49","4650",5263,1798132,3316,1917310,91950,20830,1029254
"G4804670","1900","Texas","480","Van Zandt","4670","Van Zandt","49","4670",25481,376600,194514,2634990,827180,247220,1072686
"G4804690","1900","Texas","480","Victoria","4690","Victoria","49","4690",13678,603258,126720,5363710,583800,97180,1797861
"G4804710","1900","Texas","480","Walker","4710","Walker","49","4710",15813,189521,72943,863810,305040,90720,449026
"G4804730","1900","Texas","480","Waller","4730","Waller","49","4730",14246,186258,81531,1822700,389930,104630,529158
"G4804750","1900","Texas","480","Ward","4750","Ward","49","4750",1451,423966,5491,477450,23040,8730,281368
"G4804770","1900","Texas","480","Washington","4770","Washington","49","4770",32931,338251,200382,7064220,1603950,429780,1262352
"G4804790","1900","Texas","480","Webb","4790","Webb","49","4790",21851,1238262,21072,1575990,111600,34370,1002290
"G4804810","1900","Texas","480","Wharton","4810","Wharton","49","4810",16942,438117,116400,4388550,610030,155870,1008365
"G4804830","1900","Texas","480","Wheeler","4830","Wheeler","49","4830",636,470280,11889,706630,35870,13910,723580
"G4804850","1900","Texas","480","Wichita","4850","Wichita","49","4850",5806,580017,106152,2630550,240150,131050,1609936
"G4804870","1900","Texas","480","Wilbarger","4870","Wilbarger","49","4870",5759,401725,116221,1998160,247130,118730,933266
"G4804910","1900","Texas","480","Williamson","4910","Williamson","49","4910",38072,652907,299387,11835304,2406777,586330,2252454
"G4804930","1900","Texas","480","Wilson","4930","Wilson","49","4930",13961,521466,102819,2634800,505530,115120,845591
"G4804950","1900","Texas","480","Winkler","4950","Winkler","49","4950",60,67537,0,157890,3280,1240,230174
"G4804970","1900","Texas","480","Wise","4970","Wise","49","4970",27116,524451,243999,4741040,1013190,323740,1626751
"G4804990","1900","Texas","480","Wood","4990","Wood","49","4990",21048,275187,120515,1472800,560460,143240,637301
"G4805010","1900","Texas","480","Yoakum","5010","Yoakum","49","5010",26,140160,10,9780,300,500,154507
"G4805030","1900","Texas","480","Young","5030","Young","49","5030",6540,495150,65289,1840913,226240,92820,1050923
"G4805050","1900","Texas","480","Zapata","5050","Zapata","49","5050",4760,201240,2452,329220,26140,7160,274326
"G4805070","1900","Texas","480","Zavala","5070","Zavala","49","5070",792,431672,2338,748910,54790,10170,497979
"G4900010","1900","Utah","490","Beaver","0010","Beaver","67","10",3613,29239,14821,414920,174010,42610,286128
"G4900030","1900","Utah","490","Box Elder","0030","Box Elder","67","30",10009,570669,90703,2636160,510990,204990,1076976
"G4900050","1900","Utah","490","Cache","0050","Cache","67","50",18139,316662,166272,4089700,850700,300410,1107185
"G4900070","1900","Utah","490","Carbon","0070","Carbon","67","70",5004,27975,8780,173920,61010,16190,208141
"G4900110","1900","Utah","490","Davis","0110","Davis","67","110",7996,225957,59575,3040200,736800,153370,885449
"G4900150","1900","Utah","490","Emery","0150","Emery","67","150",4657,54181,25918,564750,213550,90600,403368
"G4900170","1900","Utah","490","Garfield","0170","Garfield","67","170",3400,28800,13652,255850,122810,33930,507014
"G4900190","1900","Utah","490","Grand","0190","Grand","67","190",1149,15686,4748,278250,46140,19810,371459
"G4900210","1900","Utah","490","Iron","0210","Iron","67","210",3546,23562,7746,220840,108000,26520,256246
"G4900230","1900","Utah","490","Juab","0230","Juab","67","230",10082,79317,26351,806130,153980,75540,556319
"G4900250","1900","Utah","490","Kane","0250","Kane","67","250",1811,23950,6214,223000,134990,30100,318677
"G4900270","1900","Utah","490","Millard","0270","Millard","67","270",5678,108009,39153,1364010,344360,110720,715054
"G4900290","1900","Utah","490","Morgan","0290","Morgan","67","290",2045,138628,11368,493380,140680,35720,244776
"G4900310","1900","Utah","490","Piute","0310","Piute","67","310",1954,27548,12349,241420,67840,31850,218165
"G4900330","1900","Utah","490","Rich","0330","Rich","67","330",1946,160866,48053,877730,146820,95930,1271883
"G4900350","1900","Utah","490","Salt Lake","0350","Salt Lake","67","350",77725,275939,74042,6787270,1709810,318540,2296064
